ㅕ도,743,2657,2919,MAJ,*,F,ㅕ도,*,*,*,*
개서,743,2657,3082,MAJ,*,F,개서,*,*,*,*
건데,743,2657,3472,MAJ,*,F,건데,*,*,*,*
고로,743,2657,3157,MAJ,*,F,고로,*,*,*,*
그구,743,2657,3539,MAJ,*,F,그구,*,*,*,*
그까,743,2657,1954,MAJ,*,F,그까,*,*,*,*
그까는,743,2658,2919,MAJ,*,T,그까는,*,*,*,*
그깐,743,2658,1638,MAJ,*,T,그깐,*,*,*,*
그나,743,2657,3957,MAJ,*,F,그나,*,*,*,*
그니까,743,2657,1127,MAJ,*,F,그니까,*,*,*,*
그니까는,743,2658,1891,MAJ,*,T,그니까는,*,*,*,*
그니깐,743,2658,1797,MAJ,*,T,그니깐,*,*,*,*
그닌까,743,2657,2919,MAJ,*,F,그닌까,*,*,*,*
그대루,743,2657,3249,MAJ,*,F,그대루,*,*,*,*
그두,743,2657,3710,MAJ,*,F,그두,*,*,*,*
그라고,743,2657,2919,MAJ,*,F,그라고,*,*,*,*
그라마,743,2657,2919,MAJ,*,F,그라마,*,*,*,*
그라머,743,2657,2919,MAJ,*,F,그라머,*,*,*,*
그라모,743,2657,2919,MAJ,*,F,그라모,*,*,*,*
그라문,743,2658,2919,MAJ,*,T,그라문,*,*,*,*
그라믄,743,2658,2919,MAJ,*,T,그라믄,*,*,*,*
그란께,743,2657,2919,MAJ,*,F,그란께,*,*,*,*
그란데,743,2657,2919,MAJ,*,F,그란데,*,*,*,*
그란디,743,2657,2919,MAJ,*,F,그란디,*,*,*,*
그람,743,2658,2972,MAJ,*,T,그람,*,*,*,*
그랑게,743,2657,2919,MAJ,*,F,그랑게,*,*,*,*
그랑께,743,2657,2919,MAJ,*,F,그랑께,*,*,*,*
그래,743,2657,4571,MAJ,*,F,그래,*,*,*,*
그래도,743,2657,697,MAJ,*,F,그래도,*,*,*,*
그래두,743,2657,235,MAJ,*,F,그래두,*,*,*,*
그래서,743,2657,-431,MAJ,*,F,그래서,*,*,*,*
그래소,743,2657,2924,MAJ,*,F,그래소,*,*,*,*
그래야,743,2657,3036,MAJ,*,F,그래야,*,*,*,*
그러게,743,2657,1852,MAJ,*,F,그러게,*,*,*,*
그러고,743,2657,2122,MAJ,*,F,그러고,*,*,*,*
그러고는,743,2658,3678,MAJ,*,T,그러고는,*,*,*,*
그러구,743,2657,3226,MAJ,*,F,그러구,*,*,*,*
그러기에,743,2657,3956,MAJ,*,F,그러기에,*,*,*,*
그러나,743,2657,998,MAJ,*,F,그러나,*,*,*,*
그러니,743,2657,4446,MAJ,*,F,그러니,*,*,*,*
그러니까,743,2657,164,MAJ,*,F,그러니까,*,*,*,*
그러니까는,743,2658,2300,MAJ,*,T,그러니까는,*,*,*,*
그러니깐,743,2658,768,MAJ,*,T,그러니깐,*,*,*,*
그러니깨,743,2657,2919,MAJ,*,F,그러니깨,*,*,*,*
그러니께,743,2657,2919,MAJ,*,F,그러니께,*,*,*,*
그러니끼니,743,2657,2919,MAJ,*,F,그러니끼니,*,*,*,*
그러닝깨,743,2657,2919,MAJ,*,F,그러닝깨,*,*,*,*
그러다,743,2657,4552,MAJ,*,F,그러다,*,*,*,*
그러다가,743,2657,1347,MAJ,*,F,그러다가,*,*,*,*
그러더니,743,2657,2364,MAJ,*,F,그러더니,*,*,*,*
그러드니,743,2657,3266,MAJ,*,F,그러드니,*,*,*,*
그러먼,743,2658,2919,MAJ,*,T,그러먼,*,*,*,*
그러면,743,2658,1657,MAJ,*,T,그러면,*,*,*,*
그러면서,743,2657,2950,MAJ,*,F,그러면서,*,*,*,*
그러면은,743,2658,959,MAJ,*,T,그러면은,*,*,*,*
그러문,743,2658,2919,MAJ,*,T,그러문,*,*,*,*
그러므로,743,2657,1465,MAJ,*,F,그러므로,*,*,*,*
그러므루,743,2657,2919,MAJ,*,F,그러므루,*,*,*,*
그러믄,743,2658,2156,MAJ,*,T,그러믄,*,*,*,*
그러믄서,743,2657,2919,MAJ,*,F,그러믄서,*,*,*,*
그러자,743,2657,5611,MAJ,*,F,그러자,*,*,*,*
그러잖아두,743,2657,2919,MAJ,*,F,그러잖아두,*,*,*,*
그러지만,743,2658,2919,MAJ,*,T,그러지만,*,*,*,*
그런고로,743,2657,2919,MAJ,*,F,그런고로,*,*,*,*
그런까,743,2657,2447,MAJ,*,F,그런까,*,*,*,*
그런께,743,2657,2919,MAJ,*,F,그런께,*,*,*,*
그런데,743,2657,131,MAJ,*,F,그런데,*,*,*,*
그런데다가,743,2657,2919,MAJ,*,F,그런데다가,*,*,*,*
그런데도,743,2657,2077,MAJ,*,F,그런데도,*,*,*,*
그런데두,743,2657,3012,MAJ,*,F,그런데두,*,*,*,*
그런디,743,2657,2919,MAJ,*,F,그런디,*,*,*,*
그럼,743,2658,1078,MAJ,*,T,그럼,*,*,*,*
그럼서,743,2657,2960,MAJ,*,F,그럼서,*,*,*,*
그럼은,743,2658,2919,MAJ,*,T,그럼은,*,*,*,*
그렇다고,743,2657,3142,MAJ,*,F,그렇다고,*,*,*,*
그렇다구,743,2657,3099,MAJ,*,F,그렇다구,*,*,*,*
그렇다면,743,2658,4487,MAJ,*,T,그렇다면,*,*,*,*
그렇다면은,743,2658,2919,MAJ,*,T,그렇다면은,*,*,*,*
그렇대면,743,2658,2919,MAJ,*,T,그렇대면,*,*,*,*
그렇믄,743,2658,2919,MAJ,*,T,그렇믄,*,*,*,*
그렇지마는,743,2658,1630,MAJ,*,T,그렇지마는,*,*,*,*
그렇지만,743,2658,-514,MAJ,*,T,그렇지만,*,*,*,*
그렇지만은,743,2658,1959,MAJ,*,T,그렇지만은,*,*,*,*
그렇지먼,743,2658,2919,MAJ,*,T,그렇지먼,*,*,*,*
그레서,743,2657,2919,MAJ,*,F,그레서,*,*,*,*
그르고,743,2657,2919,MAJ,*,F,그르고,*,*,*,*
그르구,743,2657,2731,MAJ,*,F,그르구,*,*,*,*
그르니까,743,2657,1713,MAJ,*,F,그르니까,*,*,*,*
그르니까는,743,2658,2593,MAJ,*,T,그르니까는,*,*,*,*
그르니깐,743,2658,2539,MAJ,*,T,그르니깐,*,*,*,*
그르면,743,2658,3049,MAJ,*,T,그르면,*,*,*,*
그르면은,743,2658,2617,MAJ,*,T,그르면은,*,*,*,*
그르믄,743,2658,2919,MAJ,*,T,그르믄,*,*,*,*
그른데,743,2657,2751,MAJ,*,F,그른데,*,*,*,*
그름,743,2658,2785,MAJ,*,T,그름,*,*,*,*
그릏게,743,2657,2295,MAJ,*,F,그릏게,*,*,*,*
그릏지만,743,2658,2919,MAJ,*,T,그릏지만,*,*,*,*
그리고,743,2657,-1141,MAJ,*,F,그리고,*,*,*,*
그리고는,743,2658,2459,MAJ,*,T,그리고는,*,*,*,*
그리고서,743,2657,2929,MAJ,*,F,그리고서,*,*,*,*
그리구,743,2657,1219,MAJ,*,F,그리구,*,*,*,*
그리구는,743,2658,2710,MAJ,*,T,그리구는,*,*,*,*
그리구서,743,2657,2645,MAJ,*,F,그리구서,*,*,*,*
그리구서니,743,2657,2919,MAJ,*,F,그리구서니,*,*,*,*
그리구선,743,2658,2919,MAJ,*,T,그리구선,*,*,*,*
그리구우,743,2657,2920,MAJ,*,F,그리구우,*,*,*,*
그리문,743,2658,2919,MAJ,*,T,그리문,*,*,*,*
그리서,743,2657,2919,MAJ,*,F,그리서,*,*,*,*
그리하여,743,2657,4718,MAJ,*,F,그리하여,*,*,*,*
그린까,743,2657,2919,MAJ,*,F,그린까,*,*,*,*
그먼,743,2658,3291,MAJ,*,T,그먼,*,*,*,*
그면,743,2658,2162,MAJ,*,T,그면,*,*,*,*
그면서,743,2657,2729,MAJ,*,F,그면서,*,*,*,*
그면은,743,2658,2919,MAJ,*,T,그면은,*,*,*,*
그문,743,2658,3277,MAJ,*,T,그문,*,*,*,*
그믄,743,2658,2697,MAJ,*,T,그믄,*,*,*,*
그믄은,743,2658,2744,MAJ,*,T,그믄은,*,*,*,*
그서,743,2657,2723,MAJ,*,F,그서,*,*,*,*
그제서야,743,2657,3727,MAJ,*,F,그제서야,*,*,*,*
그치만,743,2658,2403,MAJ,*,T,그치만,*,*,*,*
그치만은,743,2658,2919,MAJ,*,T,그치만은,*,*,*,*
그타면,743,2658,2919,MAJ,*,T,그타면,*,*,*,*
근가,743,2657,2857,MAJ,*,F,근가,*,*,*,*
근게,743,2657,2919,MAJ,*,F,근게,*,*,*,*
근까,743,2657,1495,MAJ,*,F,근까,*,*,*,*
근까는,743,2658,1849,MAJ,*,T,근까는,*,*,*,*
근깐,743,2658,2835,MAJ,*,T,근깐,*,*,*,*
근께,743,2657,2919,MAJ,*,F,근께,*,*,*,*
근데,743,2657,1777,MAJ,*,F,근데,*,*,*,*
근데도,743,2657,2165,MAJ,*,F,근데도,*,*,*,*
근데두,743,2657,2471,MAJ,*,F,근데두,*,*,*,*
근디,743,2657,2919,MAJ,*,F,근디,*,*,*,*
글고,743,2657,2919,MAJ,*,F,글고,*,*,*,*
글구,743,2657,2331,MAJ,*,F,글구,*,*,*,*
글구서,743,2657,2919,MAJ,*,F,글구서,*,*,*,*
글면,743,2658,2671,MAJ,*,T,글면,*,*,*,*
글서,743,2657,2935,MAJ,*,F,글서,*,*,*,*
금,743,2658,4910,MAJ,*,T,금,*,*,*,*
긍게,743,2657,2919,MAJ,*,F,긍게,*,*,*,*
긍까,743,2657,2115,MAJ,*,F,긍까,*,*,*,*
긍까는,743,2658,2451,MAJ,*,T,긍까는,*,*,*,*
긍께,743,2657,2919,MAJ,*,F,긍께,*,*,*,*
기러니끼니,743,2657,2919,MAJ,*,F,기러니끼니,*,*,*,*
기런데,743,2657,2919,MAJ,*,F,기런데,*,*,*,*
기믄,743,2658,2791,MAJ,*,T,기믄,*,*,*,*
긴데,743,2657,3416,MAJ,*,F,긴데,*,*,*,*
까,743,2657,5781,MAJ,*,F,까,*,*,*,*
깐,743,2658,3539,MAJ,*,T,깐,*,*,*,*
내지,743,2657,3020,MAJ,*,F,내지,*,*,*,*
다만,743,2658,2391,MAJ,*,T,다만,*,*,*,*
단,743,2658,6058,MAJ,*,T,단,*,*,*,*
더구나,743,2657,3669,MAJ,*,F,더구나,*,*,*,*
더군다나,743,2657,4169,MAJ,*,F,더군다나,*,*,*,*
더더군다나,743,2657,3062,MAJ,*,F,더더군다나,*,*,*,*
더욱이,743,2657,2553,MAJ,*,F,더욱이,*,*,*,*
데,743,2657,6646,MAJ,*,F,데,*,*,*,*
도리어,743,2657,2997,MAJ,*,F,도리어,*,*,*,*
따라서,743,2657,969,MAJ,*,F,따라서,*,*,*,*
또는,743,2658,2458,MAJ,*,T,또는,*,*,*,*
또한,743,2658,2746,MAJ,*,T,또한,*,*,*,*
막,743,2658,4301,MAJ,*,T,막,*,*,*,*
만,743,2658,6249,MAJ,*,T,만,*,*,*,*
말하자면,743,2658,3746,MAJ,*,T,말하자면,*,*,*,*
면은,743,2658,3864,MAJ,*,T,면은,*,*,*,*
물론,743,2658,3594,MAJ,*,T,물론,*,*,*,*
및,743,2658,3552,MAJ,*,T,및,*,*,*,*
보통,743,2658,4743,MAJ,*,T,보통,*,*,*,*
서,743,2657,6846,MAJ,*,F,서,*,*,*,*
소위,743,2657,3683,MAJ,*,F,소위,*,*,*,*
아니면,743,2658,1490,MAJ,*,T,아니면,*,*,*,*
아니면은,743,2658,-403,MAJ,*,T,아니면은,*,*,*,*
아니믄,743,2658,2436,MAJ,*,T,아니믄,*,*,*,*
아님,743,2658,2170,MAJ,*,T,아님,*,*,*,*
아무려면,743,2658,2919,MAJ,*,T,아무려면,*,*,*,*
아무튼,743,2658,4272,MAJ,*,T,아무튼,*,*,*,*
아휴,743,2657,3720,MAJ,*,F,아휴,*,*,*,*
암튼,743,2658,3263,MAJ,*,T,암튼,*,*,*,*
어쨌거나,743,2657,3133,MAJ,*,F,어쨌거나,*,*,*,*
어쨌든,743,2658,2823,MAJ,*,T,어쨌든,*,*,*,*
어쩌다,743,2657,3665,MAJ,*,F,어쩌다,*,*,*,*
어쩜,743,2658,3822,MAJ,*,T,어쩜,*,*,*,*
여기서,743,2657,4550,MAJ,*,F,여기서,*,*,*,*
여하튼,743,2658,3959,MAJ,*,T,여하튼,*,*,*,*
역시,743,2657,2837,MAJ,*,F,역시,*,*,*,*
연이나,743,2657,2920,MAJ,*,F,연이나,*,*,*,*
예컨대,743,2657,3440,MAJ,*,F,예컨대,*,*,*,*
오히려,743,2657,4528,MAJ,*,F,오히려,*,*,*,*
왜그냐면,743,2658,2919,MAJ,*,T,왜그냐면,*,*,*,*
왜나면은,743,2658,2919,MAJ,*,T,왜나면은,*,*,*,*
왜냐면,743,2658,2432,MAJ,*,T,왜냐면,*,*,*,*
왜냐면은,743,2658,2226,MAJ,*,T,왜냐면은,*,*,*,*
왜냐믄,743,2658,2919,MAJ,*,T,왜냐믄,*,*,*,*
왜냐하면,743,2658,3499,MAJ,*,T,왜냐하면,*,*,*,*
왜냐하면은,743,2658,2250,MAJ,*,T,왜냐하면은,*,*,*,*
요컨대,743,2657,4113,MAJ,*,F,요컨대,*,*,*,*
이까,743,2657,2946,MAJ,*,F,이까,*,*,*,*
이래서,743,2657,3391,MAJ,*,F,이래서,*,*,*,*
이러니까,743,2657,3372,MAJ,*,F,이러니까,*,*,*,*
이러다,743,2657,3606,MAJ,*,F,이러다,*,*,*,*
이러다가,743,2657,3101,MAJ,*,F,이러다가,*,*,*,*
이러면,743,2658,2199,MAJ,*,T,이러면,*,*,*,*
이러면서,743,2657,3547,MAJ,*,F,이러면서,*,*,*,*
이러면은,743,2658,3276,MAJ,*,T,이러면은,*,*,*,*
이럼,743,2658,2875,MAJ,*,T,이럼,*,*,*,*
이르면,743,2658,3380,MAJ,*,T,이르면,*,*,*,*
이른바,743,2657,3383,MAJ,*,F,이른바,*,*,*,*
이를테면,743,2658,3150,MAJ,*,T,이를테면,*,*,*,*
이를테면은,743,2658,2919,MAJ,*,T,이를테면은,*,*,*,*
이리하여,743,2657,2919,MAJ,*,F,이리하여,*,*,*,*
이리하여서,743,2657,2919,MAJ,*,F,이리하여서,*,*,*,*
이에,743,2657,4928,MAJ,*,F,이에,*,*,*,*
인까,743,2657,2940,MAJ,*,F,인까,*,*,*,*
인깐,743,2658,2919,MAJ,*,T,인깐,*,*,*,*
일테면,743,2658,2919,MAJ,*,T,일테면,*,*,*,*
즉,743,2658,3283,MAJ,*,T,즉,*,*,*,*
즘,743,2658,3965,MAJ,*,T,즘,*,*,*,*
하구,743,2657,3931,MAJ,*,F,하구,*,*,*,*
하기는,743,2658,2399,MAJ,*,T,하기는,*,*,*,*
하기야,743,2657,1697,MAJ,*,F,하기야,*,*,*,*
하긴,743,2658,2958,MAJ,*,T,하긴,*,*,*,*
하나,743,2657,4148,MAJ,*,F,하나,*,*,*,*
하물며,743,2657,2857,MAJ,*,F,하물며,*,*,*,*
하여간,743,2658,3395,MAJ,*,T,하여간,*,*,*,*
하여튼,743,2658,2928,MAJ,*,T,하여튼,*,*,*,*
하여튼간,743,2658,3449,MAJ,*,T,하여튼간,*,*,*,*
하오나,743,2657,2919,MAJ,*,F,하오나,*,*,*,*
하이튼,743,2658,4122,MAJ,*,T,하이튼,*,*,*,*
하지만,743,2658,-437,MAJ,*,T,하지만,*,*,*,*
하지만은,743,2658,2919,MAJ,*,T,하지만은,*,*,*,*
하튼,743,2658,2911,MAJ,*,T,하튼,*,*,*,*
한데,743,2657,4164,MAJ,*,F,한데,*,*,*,*
한편,743,2658,4084,MAJ,*,T,한편,*,*,*,*
해서,743,2657,4775,MAJ,*,F,해서,*,*,*,*
허기사,743,2657,2919,MAJ,*,F,허기사,*,*,*,*
허기야,743,2657,2919,MAJ,*,F,허기야,*,*,*,*
허긴,743,2658,2919,MAJ,*,T,허긴,*,*,*,*
허나,743,2657,2919,MAJ,*,F,허나,*,*,*,*
허지만,743,2658,2919,MAJ,*,T,허지만,*,*,*,*
허지먼,743,2658,2919,MAJ,*,T,허지먼,*,*,*,*
헌데,743,2657,3168,MAJ,*,F,헌데,*,*,*,*
혹은,743,2658,2222,MAJ,*,T,혹은,*,*,*,*
