가,1790,3549,7223,NP,*,F,가,*,*,*,*
각각,1790,3550,4271,NP,*,T,각각,*,*,*,*
각자,1790,3549,4284,NP,*,F,각자,*,*,*,*
개,1790,3549,6683,NP,*,F,개,*,*,*,*
갸,1790,3549,3641,NP,*,F,갸,*,*,*,*
걔,1790,3549,2108,NP,*,F,걔,*,*,*,*
걔네,1790,3549,4492,NP,*,F,걔네,*,*,*,*
거,1790,3549,3958,NP,*,F,거,*,*,*,*
거것,1790,3550,3965,NP,*,T,거것,*,*,*,*
거그,1790,3549,3797,NP,*,F,거그,*,*,*,*
거기,1790,3549,-538,NP,*,F,거기,*,*,*,*
거시기,1790,3549,4171,NP,*,F,거시기,*,*,*,*
것,1790,3550,4715,NP,*,T,것,*,*,*,*
게,1790,3549,6097,NP,*,F,게,*,*,*,*
경,1790,3550,6207,NP,*,T,경,*,*,*,*
고,1790,3549,6536,NP,*,F,고,*,*,*,*
고개,1790,3549,4474,NP,*,F,고개,*,*,*,*
고거,1790,3549,3090,NP,*,F,고거,*,*,*,*
고것,1790,3550,3395,NP,*,T,고것,*,*,*,*
고게,1790,3549,3632,NP,*,F,고게,*,*,*,*
고곳,1790,3550,3635,NP,*,T,고곳,*,*,*,*
고기,1790,3549,4321,NP,*,F,고기,*,*,*,*
고녀석,1790,3550,3803,NP,*,T,고녀석,*,*,*,*
고년,1790,3550,3635,NP,*,T,고년,*,*,*,*
고놈,1790,3550,3587,NP,*,T,고놈,*,*,*,*
고따위,1790,3549,3635,NP,*,F,고따위,*,*,*,*
고쪽,1790,3550,3635,NP,*,T,고쪽,*,*,*,*
공,1790,3550,6175,NP,*,T,공,*,*,*,*
과인,1790,3550,3744,NP,*,T,과인,*,*,*,*
국토지기,1790,3549,3635,NP,*,F,국토지기,*,*,*,*
군,1790,3550,6062,NP,*,T,군,*,*,*,*
궐녀,1790,3549,3635,NP,*,F,궐녀,*,*,*,*
궐자,1790,3549,3635,NP,*,F,궐자,*,*,*,*
귀공,1790,3550,3635,NP,*,T,귀공,*,*,*,*
귀관,1790,3550,3635,NP,*,T,귀관,*,*,*,*
귀군,1790,3550,3635,NP,*,T,귀군,*,*,*,*
귀하,1790,3549,2898,NP,*,F,귀하,*,*,*,*
귀형,1790,3550,3635,NP,*,T,귀형,*,*,*,*
그,1790,3549,3958,NP,*,F,그,*,*,*,*
그거,1790,3549,-242,NP,*,F,그거,*,*,*,*
그것,1790,3550,-978,NP,*,T,그것,*,*,*,*
그게,1790,3549,2806,NP,*,F,그게,*,*,*,*
그곳,1790,3550,1689,NP,*,T,그곳,*,*,*,*
그그서,1790,3549,3835,NP,*,F,그그서,*,*,*,*
그기,1790,3549,3951,NP,*,F,그기,*,*,*,*
그날,1790,3550,4517,NP,*,T,그날,*,*,*,*
그네,1790,3549,3642,NP,*,F,그네,*,*,*,*
그녀,1790,3549,2286,NP,*,F,그녀,*,*,*,*
그녀석,1790,3550,3635,NP,*,T,그녀석,*,*,*,*
그년,1790,3550,3635,NP,*,T,그년,*,*,*,*
그놈,1790,3550,2780,NP,*,T,그놈,*,*,*,*
그눔,1790,3550,3635,NP,*,T,그눔,*,*,*,*
그니,1790,3549,4570,NP,*,F,그니,*,*,*,*
그대,1790,3549,2000,NP,*,F,그대,*,*,*,*
그들,1790,3550,3639,NP,*,T,그들,*,*,*,*
그따위,1790,3549,3635,NP,*,F,그따위,*,*,*,*
그때,1790,3549,5106,NP,*,F,그때,*,*,*,*
그려,1790,3549,4267,NP,*,F,그려,*,*,*,*
그분,1790,3550,2011,NP,*,T,그분,*,*,*,*
그시기,1790,3549,4269,NP,*,F,그시기,*,*,*,*
그애,1790,3549,4946,NP,*,F,그애,*,*,*,*
그이,1790,3549,3740,NP,*,F,그이,*,*,*,*
그자,1790,3549,3960,NP,*,F,그자,*,*,*,*
그쪽,1790,3550,2296,NP,*,T,그쪽,*,*,*,*
그치,1790,3549,3935,NP,*,F,그치,*,*,*,*
그편,1790,3550,3747,NP,*,T,그편,*,*,*,*
기거,1790,3549,3823,NP,*,F,기거,*,*,*,*
기것,1790,3550,3647,NP,*,T,기것,*,*,*,*
나,1790,3549,2299,NP,*,F,나,*,*,*,*
나남,1790,3550,4603,NP,*,T,나남,*,*,*,*
나아,1790,3549,5594,NP,*,F,나아,*,*,*,*
난리,1790,3549,4417,NP,*,F,난리,*,*,*,*
날,1790,3550,5859,NP,*,T,날,*,*,*,*
남미,1790,3549,3924,NP,*,F,남미,*,*,*,*
내,1790,3549,2583,NP,*,F,내,*,*,*,*
너,1790,3549,2360,NP,*,F,너,*,*,*,*
너거,1790,3549,3635,NP,*,F,너거,*,*,*,*
너그,1790,3549,4376,NP,*,F,너그,*,*,*,*
너네,1790,3549,3984,NP,*,F,너네,*,*,*,*
너이,1790,3549,3987,NP,*,F,너이,*,*,*,*
너희,1790,3549,3478,NP,*,F,너희,*,*,*,*
널,1790,3550,4803,NP,*,T,널,*,*,*,*
네,1790,3549,4151,NP,*,F,네,*,*,*,*
네년,1790,3550,3635,NP,*,T,네년,*,*,*,*
네놈,1790,3550,3635,NP,*,T,네놈,*,*,*,*
녀석,1790,3550,4079,NP,*,T,녀석,*,*,*,*
녜,1790,3549,3636,NP,*,F,녜,*,*,*,*
노형,1790,3550,3635,NP,*,T,노형,*,*,*,*
놈,1790,3550,5105,NP,*,T,놈,*,*,*,*
누,1790,3549,4060,NP,*,F,누,*,*,*,*
누가,1790,3549,4806,NP,*,F,누가,*,*,*,*
누구,1790,3549,955,NP,*,F,누구,*,*,*,*
누구나,1790,3549,4558,NP,*,F,누구나,*,*,*,*
누구누구,1790,3549,3190,NP,*,F,누구누구,*,*,*,*
누군가,1790,3549,4259,NP,*,F,누군가,*,*,*,*
누나,1790,3549,4187,NP,*,F,누나,*,*,*,*
뉘,1790,3549,3419,NP,*,F,뉘,*,*,*,*
뉘구,1790,3549,3635,NP,*,F,뉘구,*,*,*,*
뉘기,1790,3549,3635,NP,*,F,뉘기,*,*,*,*
느,1790,3549,5344,NP,*,F,느,*,*,*,*
느그,1790,3549,3635,NP,*,F,느그,*,*,*,*
느네,1790,3549,3635,NP,*,F,느네,*,*,*,*
느이,1790,3549,3662,NP,*,F,느이,*,*,*,*
느희,1790,3549,3635,NP,*,F,느희,*,*,*,*
늬,1790,3549,3363,NP,*,F,늬,*,*,*,*
늬이,1790,3549,3635,NP,*,F,늬이,*,*,*,*
니,1790,3549,3928,NP,*,F,니,*,*,*,*
니네,1790,3549,5120,NP,*,F,니네,*,*,*,*
니년,1790,3550,4218,NP,*,T,니년,*,*,*,*
니놈,1790,3550,3635,NP,*,T,니놈,*,*,*,*
다음,1790,3550,3080,NP,*,T,다음,*,*,*,*
당신,1790,3550,1305,NP,*,T,당신,*,*,*,*
대구,1790,3549,4320,NP,*,F,대구,*,*,*,*
댁,1790,3550,4833,NP,*,T,댁,*,*,*,*
더러,1790,3549,4831,NP,*,F,더러,*,*,*,*
데,1790,3549,6868,NP,*,F,데,*,*,*,*
들,1790,3550,6924,NP,*,T,들,*,*,*,*
디자이너,1790,3549,3958,NP,*,F,디자이너,*,*,*,*
막내,1790,3549,4073,NP,*,F,막내,*,*,*,*
말,1790,3550,5736,NP,*,T,말,*,*,*,*
머,1790,3549,4286,NP,*,F,머,*,*,*,*
머시기,1790,3549,3635,NP,*,F,머시기,*,*,*,*
메,1790,3549,5132,NP,*,F,메,*,*,*,*
메리,1790,3549,3271,NP,*,F,메리,*,*,*,*
모,1790,3549,4934,NP,*,F,모,*,*,*,*
모두,1790,3549,4556,NP,*,F,모두,*,*,*,*
모모,1790,3549,3637,NP,*,F,모모,*,*,*,*
모시기,1790,3549,4068,NP,*,F,모시기,*,*,*,*
목소리,1790,3549,4218,NP,*,F,목소리,*,*,*,*
무삼,1790,3550,3635,NP,*,T,무삼,*,*,*,*
무시기,1790,3549,3635,NP,*,F,무시기,*,*,*,*
무어,1790,3549,3729,NP,*,F,무어,*,*,*,*
무엇,1790,3550,750,NP,*,T,무엇,*,*,*,*
뭐,1790,3549,743,NP,*,F,뭐,*,*,*,*
뭐뭐,1790,3549,-1058,NP,*,F,뭐뭐,*,*,*,*
뭐이,1790,3549,3737,NP,*,F,뭐이,*,*,*,*
뭣,1790,3550,1596,NP,*,T,뭣,*,*,*,*
믜,1790,3549,3635,NP,*,F,믜,*,*,*,*
믯,1790,3550,3635,NP,*,T,믯,*,*,*,*
민우,1790,3549,3701,NP,*,F,민우,*,*,*,*
민주리,1790,3549,3635,NP,*,F,민주리,*,*,*,*
본관,1790,3550,3796,NP,*,T,본관,*,*,*,*
본인,1790,3550,4473,NP,*,T,본인,*,*,*,*
부분,1790,3550,4336,NP,*,T,부분,*,*,*,*
불초,1790,3549,3635,NP,*,F,불초,*,*,*,*
빈도,1790,3549,3384,NP,*,F,빈도,*,*,*,*
빈승,1790,3550,3635,NP,*,T,빈승,*,*,*,*
사람,1790,3550,5313,NP,*,T,사람,*,*,*,*
사투리,1790,3549,4278,NP,*,F,사투리,*,*,*,*
사형,1790,3550,4018,NP,*,T,사형,*,*,*,*
삼,1790,3550,4236,NP,*,T,삼,*,*,*,*
서로,1790,3549,5525,NP,*,F,서로,*,*,*,*
선훈,1790,3550,3635,NP,*,T,선훈,*,*,*,*
소관,1790,3550,3745,NP,*,T,소관,*,*,*,*
소녀,1790,3549,4244,NP,*,F,소녀,*,*,*,*
소생,1790,3550,3635,NP,*,T,소생,*,*,*,*
소승,1790,3550,3635,NP,*,T,소승,*,*,*,*
소신,1790,3550,4034,NP,*,T,소신,*,*,*,*
소인,1790,3550,3812,NP,*,T,소인,*,*,*,*
소자,1790,3549,3368,NP,*,F,소자,*,*,*,*
소첩,1790,3550,3635,NP,*,T,소첩,*,*,*,*
쇤네,1790,3549,3635,NP,*,F,쇤네,*,*,*,*
수정,1790,3550,4310,NP,*,T,수정,*,*,*,*
시디롬,1790,3550,3954,NP,*,T,시디롬,*,*,*,*
시생,1790,3550,3866,NP,*,T,시생,*,*,*,*
신,1790,3550,6337,NP,*,T,신,*,*,*,*
신첩,1790,3550,3635,NP,*,T,신첩,*,*,*,*
아내,1790,3549,5082,NP,*,F,아내,*,*,*,*
아무,1790,3549,1992,NP,*,F,아무,*,*,*,*
아무개,1790,3549,1838,NP,*,F,아무개,*,*,*,*
아무거,1790,3549,1552,NP,*,F,아무거,*,*,*,*
아무것,1790,3550,2632,NP,*,T,아무것,*,*,*,*
아무데,1790,3549,3427,NP,*,F,아무데,*,*,*,*
아저씨,1790,3549,4461,NP,*,F,아저씨,*,*,*,*
암,1790,3550,5606,NP,*,T,암,*,*,*,*
애,1790,3549,6101,NP,*,F,애,*,*,*,*
야,1790,3549,6468,NP,*,F,야,*,*,*,*
얘,1790,3549,3801,NP,*,F,얘,*,*,*,*
얘기,1790,3549,4509,NP,*,F,얘기,*,*,*,*
얘네,1790,3549,4905,NP,*,F,얘네,*,*,*,*
어느것,1790,3550,4146,NP,*,T,어느것,*,*,*,*
어데,1790,3549,3636,NP,*,F,어데,*,*,*,*
어드메,1790,3549,3635,NP,*,F,어드메,*,*,*,*
어디,1790,3549,212,NP,*,F,어디,*,*,*,*
어디어디,1790,3549,3730,NP,*,F,어디어디,*,*,*,*
어딪,1790,3550,3635,NP,*,T,어딪,*,*,*,*
언제,1790,3549,2236,NP,*,F,언제,*,*,*,*
언젠,1790,3550,4116,NP,*,T,언젠,*,*,*,*
언지,1790,3549,3635,NP,*,F,언지,*,*,*,*
얻,1790,3550,4572,NP,*,T,얻,*,*,*,*
얼마,1790,3549,4584,NP,*,F,얼마,*,*,*,*
엇다,1790,3549,3635,NP,*,F,엇다,*,*,*,*
엊그제,1790,3549,4125,NP,*,F,엊그제,*,*,*,*
여,1790,3549,5771,NP,*,F,여,*,*,*,*
여게,1790,3549,3638,NP,*,F,여게,*,*,*,*
여그,1790,3549,4843,NP,*,F,여그,*,*,*,*
여긔,1790,3549,3635,NP,*,F,여긔,*,*,*,*
여기,1790,3549,244,NP,*,F,여기,*,*,*,*
여기저기,1790,3549,2693,NP,*,F,여기저기,*,*,*,*
여러분,1790,3550,74,NP,*,T,여러분,*,*,*,*
여자,1790,3549,5235,NP,*,F,여자,*,*,*,*
여쪽,1790,3550,3635,NP,*,T,여쪽,*,*,*,*
열,1790,3550,5705,NP,*,T,열,*,*,*,*
옆,1790,3550,4796,NP,*,T,옆,*,*,*,*
예,1790,3549,6581,NP,*,F,예,*,*,*,*
오대,1790,3549,3666,NP,*,F,오대,*,*,*,*
온도,1790,3549,4198,NP,*,F,온도,*,*,*,*
옹,1790,3550,4169,NP,*,T,옹,*,*,*,*
요,1790,3549,6441,NP,*,F,요,*,*,*,*
요거,1790,3549,1802,NP,*,F,요거,*,*,*,*
요것,1790,3550,3428,NP,*,T,요것,*,*,*,*
요게,1790,3549,3636,NP,*,F,요게,*,*,*,*
요고,1790,3549,3192,NP,*,F,요고,*,*,*,*
요곳,1790,3550,3635,NP,*,T,요곳,*,*,*,*
요기,1790,3549,1814,NP,*,F,요기,*,*,*,*
요녀석,1790,3550,4206,NP,*,T,요녀석,*,*,*,*
요년,1790,3550,3635,NP,*,T,요년,*,*,*,*
요노옴,1790,3550,3482,NP,*,T,요노옴,*,*,*,*
요놈,1790,3550,3524,NP,*,T,요놈,*,*,*,*
요눔,1790,3550,3635,NP,*,T,요눔,*,*,*,*
요따위,1790,3549,3680,NP,*,F,요따위,*,*,*,*
요번,1790,3550,3935,NP,*,T,요번,*,*,*,*
요쪽,1790,3550,3573,NP,*,T,요쪽,*,*,*,*
우덜,1790,3550,3635,NP,*,T,우덜,*,*,*,*
우리,1790,3549,220,NP,*,F,우리,*,*,*,*
우릴,1790,3550,3653,NP,*,T,우릴,*,*,*,*
우이,1790,3549,3867,NP,*,F,우이,*,*,*,*
운제,1790,3549,3640,NP,*,F,운제,*,*,*,*
울,1790,3550,5015,NP,*,T,울,*,*,*,*
울리,1790,3549,4537,NP,*,F,울리,*,*,*,*
워디,1790,3549,3635,NP,*,F,워디,*,*,*,*
원제,1790,3549,4643,NP,*,F,원제,*,*,*,*
은제,1790,3549,4801,NP,*,F,은제,*,*,*,*
이,1790,3549,3648,NP,*,F,이,*,*,*,*
이거,1790,3549,-1049,NP,*,F,이거,*,*,*,*
이것,1790,3550,360,NP,*,T,이것,*,*,*,*
이것저것,1790,3550,3985,NP,*,T,이것저것,*,*,*,*
이게,1790,3549,2363,NP,*,F,이게,*,*,*,*
이곳,1790,3550,1882,NP,*,T,이곳,*,*,*,*
이기,1790,3549,4875,NP,*,F,이기,*,*,*,*
이날,1790,3550,4047,NP,*,T,이날,*,*,*,*
이네,1790,3549,3740,NP,*,F,이네,*,*,*,*
이녀,1790,3549,3635,NP,*,F,이녀,*,*,*,*
이녀석,1790,3550,3635,NP,*,T,이녀석,*,*,*,*
이녁,1790,3550,3635,NP,*,T,이녁,*,*,*,*
이년,1790,3550,4501,NP,*,T,이년,*,*,*,*
이노옴,1790,3550,3635,NP,*,T,이노옴,*,*,*,*
이놈,1790,3550,1528,NP,*,T,이놈,*,*,*,*
이놈아,1790,3549,4318,NP,*,F,이놈아,*,*,*,*
이눔,1790,3550,3635,NP,*,T,이눔,*,*,*,*
이들,1790,3550,4697,NP,*,T,이들,*,*,*,*
이따위,1790,3549,3392,NP,*,F,이따위,*,*,*,*
이때,1790,3549,4164,NP,*,F,이때,*,*,*,*
이리,1790,3549,4190,NP,*,F,이리,*,*,*,*
이번,1790,3550,3201,NP,*,T,이번,*,*,*,*
이분,1790,3550,2232,NP,*,T,이분,*,*,*,*
이손,1790,3550,3808,NP,*,T,이손,*,*,*,*
이스라엘,1790,3550,4600,NP,*,T,이스라엘,*,*,*,*
이이,1790,3549,2000,NP,*,F,이이,*,*,*,*
이자,1790,3549,4518,NP,*,F,이자,*,*,*,*
이쪽,1790,3550,1532,NP,*,T,이쪽,*,*,*,*
이치,1790,3549,3827,NP,*,F,이치,*,*,*,*
이편,1790,3550,3357,NP,*,T,이편,*,*,*,*
인도,1790,3549,4668,NP,*,F,인도,*,*,*,*
일,1790,3550,6578,NP,*,T,일,*,*,*,*
임자,1790,3549,3807,NP,*,F,임자,*,*,*,*
자,1790,3549,7156,NP,*,F,자,*,*,*,*
자것,1790,3550,3635,NP,*,T,자것,*,*,*,*
자긔,1790,3549,3635,NP,*,F,자긔,*,*,*,*
자기,1790,3549,-394,NP,*,F,자기,*,*,*,*
자기네,1790,3549,3710,NP,*,F,자기네,*,*,*,*
자기자신,1790,3550,4022,NP,*,T,자기자신,*,*,*,*
자네,1790,3549,1566,NP,*,F,자네,*,*,*,*
자신,1790,3550,4386,NP,*,T,자신,*,*,*,*
자체,1790,3549,4714,NP,*,F,자체,*,*,*,*
재,1790,3549,6107,NP,*,F,재,*,*,*,*
쟈,1790,3549,3635,NP,*,F,쟈,*,*,*,*
쟤,1790,3549,1826,NP,*,F,쟤,*,*,*,*
쟤네,1790,3549,3958,NP,*,F,쟤네,*,*,*,*
저,1790,3549,3157,NP,*,F,저,*,*,*,*
저거,1790,3549,1031,NP,*,F,저거,*,*,*,*
저것,1790,3550,3076,NP,*,T,저것,*,*,*,*
저게,1790,3549,3303,NP,*,F,저게,*,*,*,*
저곳,1790,3550,3775,NP,*,T,저곳,*,*,*,*
저그,1790,3549,3912,NP,*,F,저그,*,*,*,*
저기,1790,3549,1565,NP,*,F,저기,*,*,*,*
저네,1790,3549,3635,NP,*,F,저네,*,*,*,*
저녀석,1790,3550,3635,NP,*,T,저녀석,*,*,*,*
저년,1790,3550,3635,NP,*,T,저년,*,*,*,*
저놈,1790,3550,3635,NP,*,T,저놈,*,*,*,*
저따위,1790,3549,3635,NP,*,F,저따위,*,*,*,*
저번,1790,3550,3727,NP,*,T,저번,*,*,*,*
저분,1790,3550,3836,NP,*,T,저분,*,*,*,*
저어기,1790,3549,3635,NP,*,F,저어기,*,*,*,*
저어쪽,1790,3550,3635,NP,*,T,저어쪽,*,*,*,*
저이,1790,3549,4154,NP,*,F,저이,*,*,*,*
저자,1790,3549,4985,NP,*,F,저자,*,*,*,*
저짜,1790,3549,3635,NP,*,F,저짜,*,*,*,*
저쪽,1790,3550,2550,NP,*,T,저쪽,*,*,*,*
저치,1790,3549,3638,NP,*,F,저치,*,*,*,*
저편,1790,3550,3648,NP,*,T,저편,*,*,*,*
저희,1790,3549,860,NP,*,F,저희,*,*,*,*
적십자기,1790,3549,3635,NP,*,F,적십자기,*,*,*,*
전,1790,3550,6892,NP,*,T,전,*,*,*,*
전자,1790,3549,5062,NP,*,F,전자,*,*,*,*
절,1790,3550,5838,NP,*,T,절,*,*,*,*
점수,1790,3549,4525,NP,*,F,점수,*,*,*,*
접때,1790,3549,3635,NP,*,F,접때,*,*,*,*
정도,1790,3549,3776,NP,*,F,정도,*,*,*,*
제,1790,3549,3735,NP,*,F,제,*,*,*,*
제군,1790,3550,3636,NP,*,T,제군,*,*,*,*
제깐,1790,3550,4525,NP,*,T,제깐,*,*,*,*
조,1790,3549,6649,NP,*,F,조,*,*,*,*
조거,1790,3549,3635,NP,*,F,조거,*,*,*,*
조것,1790,3550,3635,NP,*,T,조것,*,*,*,*
조게,1790,3549,3635,NP,*,F,조게,*,*,*,*
조기,1790,3549,3685,NP,*,F,조기,*,*,*,*
조녀석,1790,3550,3635,NP,*,T,조녀석,*,*,*,*
조년,1790,3550,3635,NP,*,T,조년,*,*,*,*
조놈,1790,3550,3635,NP,*,T,조놈,*,*,*,*
조따위,1790,3549,3710,NP,*,F,조따위,*,*,*,*
조오기,1790,3549,3635,NP,*,F,조오기,*,*,*,*
조쪽,1790,3550,3635,NP,*,T,조쪽,*,*,*,*
즈,1790,3549,5061,NP,*,F,즈,*,*,*,*
즈그,1790,3549,3635,NP,*,F,즈그,*,*,*,*
즈네,1790,3549,3635,NP,*,F,즈네,*,*,*,*
즈놈,1790,3550,3635,NP,*,T,즈놈,*,*,*,*
즈이,1790,3549,3029,NP,*,F,즈이,*,*,*,*
즤,1790,3549,3635,NP,*,F,즤,*,*,*,*
지,1790,3549,5655,NP,*,F,지,*,*,*,*
지네,1790,3549,4535,NP,*,F,지네,*,*,*,*
짐,1790,3550,5497,NP,*,T,짐,*,*,*,*
쩌짝,1790,3550,3635,NP,*,T,쩌짝,*,*,*,*
쩌쪽,1790,3550,3635,NP,*,T,쩌쪽,*,*,*,*
첩,1790,3550,4130,NP,*,T,첩,*,*,*,*
친구,1790,3549,5572,NP,*,F,친구,*,*,*,*
표준어,1790,3549,3741,NP,*,F,표준어,*,*,*,*
하나,1790,3549,5293,NP,*,F,하나,*,*,*,*
하시,1790,3549,4814,NP,*,F,하시,*,*,*,*
한준희,1790,3549,3989,NP,*,F,한준희,*,*,*,*
형씨,1790,3549,3635,NP,*,F,형씨,*,*,*,*
후자,1790,3549,4626,NP,*,F,후자,*,*,*,*
